stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,agency_raw_name,osm_node_id,shst_node_id,trip_id,model_node_id
644,3135,LINCOLN STREET & 7TH FS/NB,LINCOLN ST & 7TH ST,37.928418,-121.290335,,,,,sjrtd_2015_0127,90910365.0,b111f8a2dec432b949a31412c2582e61,202257,5287461
646,3136,LINCOLN STREET & KOHLER NS/NB,LINCOLN ST & KOHLER ST,37.931023,-121.291692,,,,,sjrtd_2015_0127,90919793.0,37544881d85be59b34e1d69cf8277eec,202245,5260375
646,3136,LINCOLN STREET & KOHLER NS/NB,LINCOLN ST & KOHLER ST,37.931023,-121.291692,,,,,sjrtd_2015_0127,90919793.0,37544881d85be59b34e1d69cf8277eec,202246,5260375
646,3136,LINCOLN STREET & KOHLER NS/NB,LINCOLN ST & KOHLER ST,37.931023,-121.291692,,,,,sjrtd_2015_0127,90919793.0,37544881d85be59b34e1d69cf8277eec,202250,5260375
646,3136,LINCOLN STREET & KOHLER NS/NB,LINCOLN ST & KOHLER ST,37.931023,-121.291692,,,,,sjrtd_2015_0127,90919793.0,37544881d85be59b34e1d69cf8277eec,202254,5260375
646,3136,LINCOLN STREET & KOHLER NS/NB,LINCOLN ST & KOHLER ST,37.931023,-121.291692,,,,,sjrtd_2015_0127,90919793.0,37544881d85be59b34e1d69cf8277eec,202257,5260375
647,3137,LINCOLN STREET & 4TH FS/NB,LINCOLN ST & 4TH ST,37.932397,-121.292186,,,,,sjrtd_2015_0127,90930851.0,183b91353c84de8b92c623b61e8d11da,202245,5277054
647,3137,LINCOLN STREET & 4TH FS/NB,LINCOLN ST & 4TH ST,37.932397,-121.292186,,,,,sjrtd_2015_0127,90930851.0,183b91353c84de8b92c623b61e8d11da,202246,5277054
647,3137,LINCOLN STREET & 4TH FS/NB,LINCOLN ST & 4TH ST,37.932397,-121.292186,,,,,sjrtd_2015_0127,90930851.0,183b91353c84de8b92c623b61e8d11da,202250,5277054
647,3137,LINCOLN STREET & 4TH FS/NB,LINCOLN ST & 4TH ST,37.932397,-121.292186,,,,,sjrtd_2015_0127,90930851.0,183b91353c84de8b92c623b61e8d11da,202254,5277054
647,3137,LINCOLN STREET & 4TH FS/NB,LINCOLN ST & 4TH ST,37.932397,-121.292186,,,,,sjrtd_2015_0127,90930851.0,183b91353c84de8b92c623b61e8d11da,202257,5277054
648,3138,LINCOLN STREET & FRENCH CAMP TPK NB,LINCOLN ST & FRENCH CAMP RD,37.934797,-121.293038,,,,,sjrtd_2015_0127,90904485.0,35c8b55b92c596ebb897f6e4bab69fc7,202245,5268570
648,3138,LINCOLN STREET & FRENCH CAMP TPK NB,LINCOLN ST & FRENCH CAMP RD,37.934797,-121.293038,,,,,sjrtd_2015_0127,90904485.0,35c8b55b92c596ebb897f6e4bab69fc7,202246,5268570
648,3138,LINCOLN STREET & FRENCH CAMP TPK NB,LINCOLN ST & FRENCH CAMP RD,37.934797,-121.293038,,,,,sjrtd_2015_0127,90904485.0,35c8b55b92c596ebb897f6e4bab69fc7,202250,5268570
648,3138,LINCOLN STREET & FRENCH CAMP TPK NB,LINCOLN ST & FRENCH CAMP RD,37.934797,-121.293038,,,,,sjrtd_2015_0127,90904485.0,35c8b55b92c596ebb897f6e4bab69fc7,202254,5268570
